id,customer_id,purchased_at,category,product_id,price
1148569,71713,2020-08-11 10:25:34+00:00,Furniture,B_686550,88800
1144675,35684,2020-08-11 10:25:36+00:00,Furniture,B_617510,128400
1148585,24565,2020-08-11 10:26:06+00:00,Furniture,B_66210,44800
1145715,63428,2020-08-11 10:26:11+00:00,Furniture,B_69210,403200
1147069,40376,2020-08-11 10:27:26+00:00,Furniture,B_871210,647900
1147093,58844,2020-08-11 10:28:18+00:00,Education,C_933210,845600
1145936,39030,2020-08-11 10:36:54+00:00,Furniture,B_687510,73700
1147326,22331,2020-08-11 10:38:47+00:00,Furniture,B_871210,647900
1149003,71758,2020-08-11 10:42:50+00:00,Furniture,B_32400,766200
1145062,56125,2020-08-11 10:53:51+00:00,Furniture,B_451370,503500
1146329,42090,2020-08-11 10:55:09+00:00,Furniture,B_688550,398200
1147772,74827,2020-08-11 10:56:03+00:00,Furniture,B_617360,585900
1146375,22037,2020-08-11 10:57:24+00:00,Furniture,B_619210,853500
1149378,45177,2020-08-11 10:57:49+00:00,Furniture,B_685380,13100
1149410,10113,2020-08-11 10:58:59+00:00,Furniture,B_713510,48600
1145203,39467,2020-08-11 11:01:47+00:00,Furniture,B_686510,457900
1149502,44627,2020-08-11 11:01:51+00:00,Furniture,B_686360,34200
1145229,63990,2020-08-11 11:02:54+00:00,Furniture,B_468510,624700
1146542,36227,2020-08-11 11:04:46+00:00,Furniture,B_886530,389800
1148002,27226,2020-08-11 11:05:19+00:00,Furniture,B_476380,621900
1145324,54325,2020-08-11 11:07:27+00:00,Furniture,B_698210,262400
1145357,20614,2020-08-11 11:08:41+00:00,Furniture,B_686510,457900
1145526,84316,2020-08-11 11:16:03+00:00,Furniture,B_685510,494200
1150198,34258,2020-08-11 11:26:48+00:00,Furniture,B_661510,984300
1148785,48043,2020-08-11 11:34:09+00:00,Furniture,B_878210,887500
1147373,73134,2020-08-11 11:40:14+00:00,Furniture,B_682380,457600
1149002,67608,2020-08-11 11:42:41+00:00,Furniture,B_642210,62600
1147471,54363,2020-08-11 11:44:10+00:00,Furniture,B_876510,477900
1149113,43179,2020-08-11 11:46:58+00:00,Furniture,B_632210,270500
1151015,29063,2020-08-11 11:58:24+00:00,Furniture,B_407210,843900
1146452,36227,2020-08-11 12:01:03+00:00,Furniture,B_886380,331600
1146454,27993,2020-08-11 12:01:04+00:00,Furniture,B_734380,25300
1147907,31366,2020-08-11 12:01:48+00:00,Furniture,B_684510,427000
1147920,61075,2020-08-11 12:02:10+00:00,Furniture,B_710580,142900
1149898,50494,2020-08-11 12:15:09+00:00,Furniture,B_742510,174700
1148288,66665,2020-08-11 12:16:20+00:00,Furniture,B_708210,97400
1150233,56938,2020-08-11 12:28:13+00:00,Furniture,B_428210,864500
1147095,48492,2020-08-11 12:28:22+00:00,Furniture,B_687510,73700
1150283,27774,2020-08-11 12:29:38+00:00,Furniture,B_909210,323800
1147132,74493,2020-08-11 12:30:23+00:00,Furniture,B_685210,568800
1147239,51732,2020-08-11 12:35:42+00:00,Furniture,B_728510,98900
1150568,43513,2020-08-11 12:40:43+00:00,Furniture,B_73210,629700
1150596,33117,2020-08-11 12:41:39+00:00,Furniture,B_619210,853500
1150700,3623,2020-08-11 12:46:12+00:00,Furniture,B_886210,105000
1149128,43123,2020-08-11 12:47:48+00:00,Furniture,B_710600,638600
1147874,10521,2020-08-11 13:00:41+00:00,Furniture,B_728360,419800
1149567,65579,2020-08-11 13:03:54+00:00,Furniture,B_870360,665100
1153111,68963,2020-08-11 13:08:03+00:00,Furniture,B_451510,132100
1149892,29892,2020-08-11 13:14:55+00:00,Furniture,B_617370,958000
1151523,55174,2020-08-11 13:16:47+00:00,Furniture,B_474510,970400
1150007,55641,2020-08-11 13:18:41+00:00,Furniture,B_732400,108100
1148429,56362,2020-08-11 13:20:37+00:00,Furniture,B_646210,991400
1150080,43711,2020-08-11 13:21:50+00:00,Furniture,B_462510,244300
1151690,44997,2020-08-11 13:22:56+00:00,Furniture,B_32210,473700
1153661,53347,2020-08-11 13:26:57+00:00,Furniture,B_709510,707900
1148761,35697,2020-08-11 13:33:25+00:00,Furniture,B_478210,306100
1150515,56744,2020-08-11 13:38:12+00:00,Furniture,B_479210,746300
1152253,48686,2020-08-11 13:41:23+00:00,Furniture,B_56390,809800
1154157,62612,2020-08-11 13:41:45+00:00,Furniture,B_662210,108700
1150651,68331,2020-08-11 13:44:06+00:00,Furniture,B_871510,110800
1152472,50766,2020-08-11 13:48:13+00:00,Furniture,B_709550,893800
1149149,69010,2020-08-11 13:48:51+00:00,Furniture,B_451560,242100
1149206,61035,2020-08-11 13:50:58+00:00,Furniture,B_746510,760100
1152650,72310,2020-08-11 13:52:56+00:00,Furniture,B_251210,898900
1152654,72614,2020-08-11 13:53:06+00:00,Furniture,B_432210,786800
1150882,42315,2020-08-11 13:53:21+00:00,Furniture,B_750570,725300
1149495,49339,2020-08-11 14:01:46+00:00,Furniture,B_615210,467900
1149653,39436,2020-08-11 14:06:33+00:00,Furniture,B_466210,583000
1149662,42505,2020-08-11 14:06:50+00:00,Furniture,B_728210,970500
1149899,40039,2020-08-11 14:15:10+00:00,Furniture,B_617580,303800
1149909,62917,2020-08-11 14:15:24+00:00,Furniture,B_712510,558000
1151517,74710,2020-08-11 14:16:39+00:00,Furniture,B_891510,858800
1153414,62480,2020-08-11 14:18:29+00:00,Furniture,B_383210,146400
1153791,42729,2020-08-11 14:31:43+00:00,Furniture,B_72380,265100
1153872,56395,2020-08-11 14:34:00+00:00,Furniture,B_617210,978900
1152483,22455,2020-08-11 14:48:31+00:00,Furniture,B_914210,513200
1156497,78145,2020-08-11 14:56:53+00:00,Furniture,B_891510,858800
1151112,45372,2020-08-11 15:01:48+00:00,Furniture,B_684210,285200
1153396,57143,2020-08-11 15:17:55+00:00,Furniture,B_712390,925300
1151926,22765,2020-08-11 15:30:39+00:00,Furniture,B_406390,335500
1157440,68225,2020-08-11 15:31:19+00:00,Furniture,B_428210,864500
1153859,32548,2020-08-11 15:33:39+00:00,Furniture,B_661510,984300
1155813,41960,2020-08-11 15:34:35+00:00,Furniture,B_661510,984300
1157549,39699,2020-08-11 15:35:17+00:00,Furniture,B_1156390,574700
1153975,69385,2020-08-11 15:36:28+00:00,Furniture,B_72210,758200
1155896,61747,2020-08-11 15:36:59+00:00,Furniture,B_466360,825600
1155927,29114,2020-08-11 15:38:04+00:00,Furniture,B_593510,93400
1154039,28859,2020-08-11 15:38:23+00:00,Furniture,B_737210,633900
1154392,75829,2020-08-11 15:49:00+00:00,Furniture,B_915510,585300
1154953,39605,2020-08-11 16:07:02+00:00,Furniture,B_619360,114700
1153284,21120,2020-08-11 16:14:10+00:00,Furniture,B_873410,468900
1155182,17478,2020-08-11 16:14:47+00:00,Furniture,B_661210,923500
1153493,51033,2020-08-11 16:21:09+00:00,Furniture,B_479510,750500
1155403,57680,2020-08-11 16:21:47+00:00,Furniture,B_687210,607600
1153814,30870,2020-08-11 16:32:33+00:00,Furniture,B_684510,427000
1159534,43435,2020-08-11 16:41:29+00:00,Furniture,B_619210,853500
1159637,26699,2020-08-11 16:44:38+00:00,Furniture,B_734360,805200
1159656,50396,2020-08-11 16:45:20+00:00,Furniture,B_620210,24700
1156202,69797,2020-08-11 16:47:02+00:00,Furniture,B_251360,250600
1157982,70120,2020-08-11 16:49:19+00:00,Furniture,B_32210,473700
1157998,3673,2020-08-11 16:49:49+00:00,Furniture,B_44210,221200
1156338,72696,2020-08-11 16:51:38+00:00,Furniture,B_72510,100800
1154558,71486,2020-08-11 16:54:25+00:00,Furniture,B_668210,453100
1154594,83780,2020-08-11 16:55:38+00:00,Furniture,B_406210,190400
1158312,53503,2020-08-11 17:00:46+00:00,Furniture,B_686210,685600
1158608,54581,2020-08-11 17:09:58+00:00,Furniture,B_711510,485400
1160406,61054,2020-08-11 17:10:06+00:00,Furniture,B_620210,24700
1160430,31201,2020-08-11 17:10:53+00:00,Furniture,B_709210,666700
1155282,65626,2020-08-11 17:17:48+00:00,Education,C_95510,917600
1155294,60159,2020-08-11 17:18:03+00:00,Furniture,B_886510,940400
1160738,48764,2020-08-11 17:21:06+00:00,Furniture,B_56210,444100
1158994,77243,2020-08-11 17:22:46+00:00,Furniture,B_909530,502700
1159049,58902,2020-08-11 17:24:48+00:00,Furniture,B_479210,746300
1159074,59024,2020-08-11 17:25:30+00:00,Furniture,B_617210,978900
1155946,13626,2020-08-11 17:38:37+00:00,Furniture,B_654540,433800
1156018,77881,2020-08-11 17:41:11+00:00,Furniture,B_662210,108700
1157851,47807,2020-08-11 17:45:11+00:00,Furniture,B_25360,277500
1157900,46440,2020-08-11 17:46:51+00:00,Furniture,B_617210,978900
1159949,45105,2020-08-11 17:55:10+00:00,Furniture,B_9210,704100
1158285,78028,2020-08-11 17:59:45+00:00,Furniture,B_873210,236600
1161955,36560,2020-08-11 18:00:10+00:00,Furniture,B_593210,637100
1158371,39102,2020-08-11 18:02:07+00:00,Furniture,B_451510,132100
1162050,22365,2020-08-11 18:03:24+00:00,Furniture,B_9210,704100
1160485,37208,2020-08-11 18:12:48+00:00,Furniture,B_908210,112400
1162367,60045,2020-08-11 18:13:08+00:00,Furniture,B_684370,551000
1162478,62040,2020-08-11 18:16:47+00:00,Furniture,B_713510,48600
1158899,40238,2020-08-11 18:19:21+00:00,Furniture,B_617580,303800
1162594,67025,2020-08-11 18:21:03+00:00,Furniture,B_90210,570300
1157162,47220,2020-08-11 18:21:32+00:00,Furniture,B_406380,252600
1162939,44500,2020-08-11 18:32:14+00:00,Furniture,B_619390,981500
1162958,19271,2020-08-11 18:32:47+00:00,Furniture,B_475210,313100
1161323,41603,2020-08-11 18:40:06+00:00,Furniture,B_428210,864500
1159597,55635,2020-08-11 18:43:28+00:00,Furniture,B_620210,24700
1159677,56825,2020-08-11 18:46:07+00:00,Furniture,B_475510,258900
1163894,40819,2020-08-11 19:01:05+00:00,Education,C_930210,156400
1158513,41046,2020-08-11 19:06:51+00:00,Furniture,B_893370,896700
1160328,57014,2020-08-11 19:07:31+00:00,Furniture,B_708210,97400
1162234,23625,2020-08-11 19:09:12+00:00,Furniture,B_620210,24700
1162336,54648,2020-08-11 19:12:04+00:00,Furniture,B_451510,132100
1158759,75829,2020-08-11 19:14:43+00:00,Furniture,B_915210,820400
1160648,54304,2020-08-11 19:18:04+00:00,Furniture,B_451210,365400
1162517,80894,2020-08-11 19:18:08+00:00,Furniture,B_683510,274500
1158926,57663,2020-08-11 19:20:31+00:00,Furniture,B_421510,992500
1159005,47148,2020-08-11 19:23:16+00:00,Furniture,B_878510,390700
1164755,31454,2020-08-11 19:27:34+00:00,Furniture,B_874510,867400
1164756,46520,2020-08-11 19:27:35+00:00,Furniture,B_617210,978900
1160987,53503,2020-08-11 19:30:45+00:00,Furniture,B_686210,685600
1161193,31681,2020-08-11 19:36:43+00:00,Furniture,B_617510,128400
1161226,75407,2020-08-11 19:37:24+00:00,Furniture,B_594210,22500
1161227,27264,2020-08-11 19:37:26+00:00,Furniture,B_474380,762200
1159569,53427,2020-08-11 19:42:18+00:00,Furniture,B_672210,220000
1165187,53077,2020-08-11 19:42:47+00:00,Furniture,B_733380,23800
1159619,56922,2020-08-11 19:44:06+00:00,Furniture,B_407510,85900
1159813,19196,2020-08-11 19:50:46+00:00,Furniture,B_10210,937600
1161640,69297,2020-08-11 19:50:48+00:00,Furniture,B_713380,318400
1163673,81977,2020-08-11 19:54:30+00:00,Furniture,B_32210,473700
1160068,38696,2020-08-11 19:59:23+00:00,Furniture,B_251510,296800
1165829,36200,2020-08-11 20:03:55+00:00,Furniture,B_682400,809500
1162193,19148,2020-08-11 20:07:53+00:00,Furniture,B_468380,43900
1162266,63148,2020-08-11 20:10:02+00:00,Furniture,B_915400,69300
1164229,28399,2020-08-11 20:10:19+00:00,Education,C_935210,175100
1162299,39594,2020-08-11 20:11:02+00:00,Furniture,B_878210,887500
1160652,14244,2020-08-11 20:18:12+00:00,Furniture,B_1243510,346500
1160695,53467,2020-08-11 20:19:47+00:00,Furniture,B_617210,978900
1164833,73918,2020-08-11 20:30:44+00:00,Furniture,B_73210,629700
1161160,54432,2020-08-11 20:35:46+00:00,Furniture,B_7510,678100
1163326,19148,2020-08-11 20:44:28+00:00,Furniture,B_468380,43900
1165329,61476,2020-08-11 20:47:28+00:00,Furniture,B_686510,457900
1161555,88085,2020-08-11 20:48:04+00:00,Furniture,B_634210,969500
1163652,39851,2020-08-11 20:54:01+00:00,Furniture,B_1306210,27400
1167521,76358,2020-08-11 21:04:34+00:00,Furniture,B_251550,767200
1167538,47367,2020-08-11 21:05:06+00:00,Furniture,B_876530,517200
1165974,60440,2020-08-11 21:07:28+00:00,Furniture,B_12210,617800
1167626,43263,2020-08-11 21:07:56+00:00,Furniture,B_406360,992100
1162250,55937,2020-08-11 21:09:38+00:00,Furniture,B_634210,969500
1167697,33483,2020-08-11 21:10:48+00:00,Furniture,B_741510,523100
1162393,51289,2020-08-11 21:13:57+00:00,Furniture,B_64210,265300
1162543,23276,2020-08-11 21:19:00+00:00,Furniture,B_617510,128400
1162554,28615,2020-08-11 21:19:17+00:00,Education,C_95210,844200
1162555,50396,2020-08-11 21:19:19+00:00,Furniture,B_634210,969500
1162593,55937,2020-08-11 21:21:03+00:00,Furniture,B_620210,24700
1164585,39567,2020-08-11 21:22:05+00:00,Furniture,B_741540,772600
1168051,33947,2020-08-11 21:25:27+00:00,Furniture,B_741510,523100
1164737,81830,2020-08-11 21:26:56+00:00,Furniture,B_874510,867400
1164843,53257,2020-08-11 21:30:59+00:00,Furniture,B_728510,98900
1167268,72453,2020-08-11 21:54:56+00:00,Furniture,B_710380,968200
1167428,51050,2020-08-11 22:01:01+00:00,Furniture,B_705380,814000
1167565,35954,2020-08-11 22:06:05+00:00,Education,C_95540,651600
1164140,57308,2020-08-11 22:07:44+00:00,Furniture,B_619210,853500
1164144,13905,2020-08-11 22:07:50+00:00,Furniture,B_688510,759100
1169303,35572,2020-08-11 22:10:30+00:00,Furniture,B_13540,457100
1169496,52727,2020-08-11 22:17:02+00:00,Furniture,B_672510,963000
1164465,45353,2020-08-11 22:17:48+00:00,Furniture,B_728210,970500
1164687,44819,2020-08-11 22:25:34+00:00,Furniture,B_617360,585900
1166498,23088,2020-08-11 22:28:11+00:00,Furniture,B_733380,23800
1169982,83780,2020-08-11 22:33:49+00:00,Furniture,B_406210,190400
1166721,25849,2020-08-11 22:36:04+00:00,Furniture,B_702360,350200
1168379,53172,2020-08-11 22:37:27+00:00,Furniture,B_479510,750500
1167008,46378,2020-08-11 22:45:00+00:00,Furniture,B_451510,132100
1167009,40539,2020-08-11 22:45:02+00:00,Furniture,B_734580,850600
1167126,45921,2020-08-11 22:49:53+00:00,Furniture,B_742510,174700
1167158,41675,2020-08-11 22:51:12+00:00,Furniture,B_670210,46000
1170572,56714,2020-08-11 22:52:33+00:00,Furniture,B_744510,755200
1170645,35498,2020-08-11 22:54:44+00:00,Furniture,B_686210,685600
1169066,44861,2020-08-11 23:02:14+00:00,Furniture,B_251510,296800
1170930,12218,2020-08-11 23:02:53+00:00,Furniture,B_732570,95700
1165901,39100,2020-08-11 23:05:31+00:00,Furniture,B_478510,643800
1169753,47861,2020-08-11 23:25:44+00:00,Education,C_915580,979800
1171617,46103,2020-08-11 23:26:45+00:00,Furniture,B_694510,539700
1166470,59791,2020-08-11 23:26:48+00:00,Furniture,B_90210,570300
1170005,43847,2020-08-11 23:34:52+00:00,Furniture,B_729210,848900
1168346,26839,2020-08-11 23:36:07+00:00,Furniture,B_451380,928800
1166795,62329,2020-08-11 23:38:32+00:00,Furniture,B_469410,968900
1166834,51223,2020-08-11 23:40:12+00:00,Furniture,B_702580,638500
1170288,72360,2020-08-11 23:43:53+00:00,Furniture,B_617540,51600
1168683,11346,2020-08-11 23:48:38+00:00,Education,C_9360,887700
1168700,50757,2020-08-11 23:49:09+00:00,Furniture,B_476360,681800
1172385,68314,2020-08-11 23:51:22+00:00,Furniture,B_32370,591300
1170575,48550,2020-08-11 23:52:36+00:00,Furniture,B_101510,256800
1167223,81997,2020-08-11 23:53:48+00:00,Furniture,B_251400,636800
1172625,39847,2020-08-12 00:00:06+00:00,Furniture,B_684380,872600
1170857,71420,2020-08-12 00:01:08+00:00,Furniture,B_617210,978900
1172726,29949,2020-08-12 00:04:20+00:00,Furniture,B_617530,716400
1169212,87455,2020-08-12 00:07:25+00:00,Furniture,B_617210,978900
1172870,47534,2020-08-12 00:09:34+00:00,Furniture,B_909210,323800
1169322,47210,2020-08-12 00:11:10+00:00,Furniture,B_153510,407800
1172955,54100,2020-08-12 00:12:24+00:00,Furniture,B_873380,221000
1173028,53861,2020-08-12 00:14:50+00:00,Furniture,B_686460,487600
1167868,33947,2020-08-12 00:16:47+00:00,Furniture,B_741210,369400
1169549,47401,2020-08-12 00:18:51+00:00,Furniture,B_409530,43600
1167985,38863,2020-08-12 00:22:14+00:00,Furniture,B_626210,309400
1171664,59643,2020-08-12 00:28:16+00:00,Furniture,B_915380,712900
1168159,14899,2020-08-12 00:29:57+00:00,Furniture,B_482210,366600
1171778,26963,2020-08-12 00:31:47+00:00,Furniture,B_642510,300700
1172014,35215,2020-08-12 00:40:10+00:00,Furniture,B_617380,233900
1173797,40901,2020-08-12 00:42:32+00:00,Furniture,B_56210,444100
1168592,30297,2020-08-12 00:46:04+00:00,Furniture,B_871510,110800
1168609,41090,2020-08-12 00:46:35+00:00,Furniture,B_870510,226000
1168648,28353,2020-08-12 00:47:37+00:00,Furniture,B_873510,398700
1172360,7828,2020-08-12 00:50:38+00:00,Furniture,B_65210,455400
1168764,30687,2020-08-12 00:51:58+00:00,Furniture,B_710360,795700
1172441,38106,2020-08-12 00:53:31+00:00,Furniture,B_710210,518100
1170712,51048,2020-08-12 00:56:48+00:00,Furniture,B_617210,978900
1168993,51367,2020-08-12 00:59:21+00:00,Furniture,B_728210,970500
1170835,43376,2020-08-12 01:00:39+00:00,Furniture,B_476510,541800
1172770,44695,2020-08-12 01:06:07+00:00,Furniture,B_421390,503200
1169182,53018,2020-08-12 01:06:12+00:00,Furniture,B_690210,855300
1174414,52594,2020-08-12 01:07:27+00:00,Furniture,B_878210,887500
1171180,24215,2020-08-12 01:11:12+00:00,Furniture,B_462510,244300
1172966,62240,2020-08-12 01:12:47+00:00,Furniture,B_708210,97400
1171533,68862,2020-08-12 01:23:12+00:00,Furniture,B_646510,240300
1169699,58452,2020-08-12 01:23:36+00:00,Furniture,B_66510,685500
1171679,42945,2020-08-12 01:28:45+00:00,Furniture,B_684510,427000
1169875,21436,2020-08-12 01:29:44+00:00,Furniture,B_729510,353700
1174933,39364,2020-08-12 01:31:56+00:00,Furniture,B_617380,233900
1175088,35265,2020-08-12 01:39:24+00:00,Furniture,B_251210,898900
1170150,32031,2020-08-12 01:39:38+00:00,Furniture,B_468210,368200
1170162,44685,2020-08-12 01:39:57+00:00,Furniture,B_251370,128600
1170321,39335,2020-08-12 01:44:52+00:00,Furniture,B_617510,128400
1170333,41572,2020-08-12 01:45:16+00:00,Furniture,B_730360,756500
1172235,41052,2020-08-12 01:47:12+00:00,Furniture,B_712580,201000
1172593,58482,2020-08-12 01:58:49+00:00,Education,C_93210,593500
1174265,69458,2020-08-12 02:01:06+00:00,Furniture,B_383360,151300
1174324,55678,2020-08-12 02:03:25+00:00,Furniture,B_32210,473700
1172714,69429,2020-08-12 02:03:43+00:00,Furniture,B_687210,607600
1175575,71081,2020-08-12 02:05:49+00:00,Furniture,B_406510,206400
1174441,39147,2020-08-12 02:08:35+00:00,Furniture,B_451580,170200
1172913,27182,2020-08-12 02:10:50+00:00,Furniture,B_72210,758200
1171385,41739,2020-08-12 02:17:40+00:00,Furniture,B_617210,978900
1175854,34307,2020-08-12 02:25:28+00:00,Furniture,B_66210,44800
1173603,55109,2020-08-12 02:35:29+00:00,Furniture,B_441570,728600
1171996,47534,2020-08-12 02:39:49+00:00,Furniture,B_909210,323800
1172008,29067,2020-08-12 02:40:02+00:00,Furniture,B_686370,842600
1173763,56459,2020-08-12 02:41:28+00:00,Education,C_933390,313000
1172163,70519,2020-08-12 02:45:26+00:00,Furniture,B_56380,579800
1173964,35033,2020-08-12 02:49:10+00:00,Furniture,B_708210,97400
1174222,63240,2020-08-12 02:58:54+00:00,Furniture,B_684210,285200
1172900,22772,2020-08-12 03:10:24+00:00,Furniture,B_685210,568800
1172924,18745,2020-08-12 03:11:06+00:00,Furniture,B_32530,829700
1175704,43158,2020-08-12 03:13:41+00:00,Furniture,B_426510,914300
1174877,33626,2020-08-12 03:29:29+00:00,Furniture,B_909210,323800
1175920,11536,2020-08-12 03:31:35+00:00,Education,C_95210,844200
1175370,49538,2020-08-12 03:54:55+00:00,Furniture,B_662510,779400
1176783,16291,2020-08-12 03:57:11+00:00,Furniture,B_69210,403200
1174290,61455,2020-08-12 04:02:07+00:00,Furniture,B_620210,24700
1176932,54476,2020-08-12 04:15:45+00:00,Furniture,B_251210,898900
1177036,37943,2020-08-12 04:33:04+00:00,Furniture,B_741210,369400
1177111,60197,2020-08-12 04:42:18+00:00,Furniture,B_915210,820400
1175163,22556,2020-08-12 04:44:16+00:00,Furniture,B_430210,906800
1175477,30116,2020-08-12 05:00:14+00:00,Furniture,B_1161210,969100
1176938,14238,2020-08-12 05:17:21+00:00,Education,C_9360,887700
1177367,12421,2020-08-12 05:33:48+00:00,Furniture,B_747380,156000
1177049,71231,2020-08-12 05:35:36+00:00,Furniture,B_32370,591300
1176073,76556,2020-08-12 05:44:51+00:00,Furniture,B_251510,296800
1177467,36223,2020-08-12 05:49:51+00:00,Furniture,B_429510,162500
1177637,66368,2020-08-12 06:18:14+00:00,Furniture,B_251400,636800
1177377,52560,2020-08-12 06:35:55+00:00,Furniture,B_617210,978900
1176795,21199,2020-08-12 06:58:41+00:00,Furniture,B_404210,495900
1178975,46252,2020-08-12 08:05:26+00:00,Furniture,B_468510,624700
1179211,37563,2020-08-12 08:15:50+00:00,Furniture,B_710210,518100
1178300,49638,2020-08-12 08:22:36+00:00,Education,C_95550,348600
1178387,27915,2020-08-12 08:29:08+00:00,Furniture,B_662560,982400
1177765,38106,2020-08-12 08:31:18+00:00,Furniture,B_710210,518100
1179574,43890,2020-08-12 08:33:15+00:00,Furniture,B_72210,758200
1177867,44712,2020-08-12 08:42:38+00:00,Furniture,B_685210,568800
1177422,69425,2020-08-12 08:43:13+00:00,Furniture,B_617210,978900
1179849,41633,2020-08-12 08:44:00+00:00,Furniture,B_617210,978900
1178612,27226,2020-08-12 08:44:57+00:00,Furniture,B_476380,621900
1177449,64193,2020-08-12 08:47:16+00:00,Furniture,B_728550,77900
1177915,69694,2020-08-12 08:48:52+00:00,Furniture,B_672510,963000
1178722,51956,2020-08-12 08:52:20+00:00,Furniture,B_468390,927800
1180260,69562,2020-08-12 08:59:59+00:00,Furniture,B_690210,855300
1180404,79379,2020-08-12 09:04:39+00:00,Furniture,B_746210,330100
1179010,53319,2020-08-12 09:06:29+00:00,Furniture,B_712510,558000
1180612,2557,2020-08-12 09:13:29+00:00,Furniture,B_909510,818900
1178209,44695,2020-08-12 09:14:38+00:00,Furniture,B_421510,992500
1179293,24793,2020-08-12 09:18:51+00:00,Furniture,B_746510,760100
1178322,34199,2020-08-12 09:23:59+00:00,Furniture,B_468510,624700
1177796,66726,2020-08-12 09:34:12+00:00,Furniture,B_473380,119000
1179869,47000,2020-08-12 09:44:43+00:00,Furniture,B_708510,430600
1178668,35416,2020-08-12 09:49:09+00:00,Furniture,B_909510,818900
1178730,27412,2020-08-12 09:52:49+00:00,Furniture,B_684510,427000
1180089,32017,2020-08-12 09:53:22+00:00,Furniture,B_690360,993800
1178811,74581,2020-08-12 09:57:45+00:00,Furniture,B_468510,624700
1181855,43946,2020-08-12 09:58:49+00:00,Furniture,B_404210,495900
1181858,74310,2020-08-12 09:58:52+00:00,Furniture,B_617510,128400
1178956,39799,2020-08-12 10:04:46+00:00,Furniture,B_482210,366600
1178207,77213,2020-08-12 10:14:30+00:00,Furniture,B_694210,674200
1182310,73438,2020-08-12 10:16:19+00:00,Furniture,B_684540,74400
1179364,44930,2020-08-12 10:21:34+00:00,Furniture,B_685570,258900
1182550,25741,2020-08-12 10:24:18+00:00,Furniture,B_424510,167600
1181145,65538,2020-08-12 10:34:05+00:00,Furniture,B_729510,353700
1183011,51160,2020-08-12 10:40:12+00:00,Furniture,B_409510,61200
1179742,28399,2020-08-12 10:40:40+00:00,Furniture,B_462210,705300
1179853,42505,2020-08-12 10:44:14+00:00,Furniture,B_728210,970500
1181581,27070,2020-08-12 10:48:31+00:00,Furniture,B_451510,132100
1183381,42552,2020-08-12 10:53:51+00:00,Furniture,B_617380,233900
1180164,44803,2020-08-12 10:56:45+00:00,Furniture,B_626210,309400
1183459,24830,2020-08-12 10:57:15+00:00,Furniture,B_684510,427000
1183492,52312,2020-08-12 10:58:28+00:00,Furniture,B_482210,366600
1181864,34872,2020-08-12 10:59:08+00:00,Furniture,B_684510,427000
1180380,72352,2020-08-12 11:04:03+00:00,Furniture,B_728210,970500
1183680,48382,2020-08-12 11:05:05+00:00,Furniture,B_467390,688100
1183718,26576,2020-08-12 11:06:28+00:00,Furniture,B_32510,113900
1182104,70486,2020-08-12 11:09:07+00:00,Furniture,B_873510,398700
1182121,45832,2020-08-12 11:09:29+00:00,Furniture,B_251210,898900
1182289,43817,2020-08-12 11:15:38+00:00,Furniture,B_91210,779500
1182299,71036,2020-08-12 11:15:58+00:00,Furniture,B_468210,368200
1184417,72632,2020-08-12 11:32:38+00:00,Furniture,B_431210,971400
1182954,69112,2020-08-12 11:38:29+00:00,Furniture,B_617210,978900
1181417,59530,2020-08-12 11:43:04+00:00,Furniture,B_684210,285200
1179914,75829,2020-08-12 11:46:03+00:00,Furniture,B_915210,820400
1181533,45540,2020-08-12 11:47:02+00:00,Furniture,B_66510,685500
1181680,84316,2020-08-12 11:51:56+00:00,Furniture,B_685210,568800
1185027,33557,2020-08-12 11:56:18+00:00,Furniture,B_56510,887100
1180227,60204,2020-08-12 11:58:48+00:00,Furniture,B_876580,101400
1181874,34872,2020-08-12 12:00:08+00:00,Furniture,B_684210,285200
1182028,44627,2020-08-12 12:06:20+00:00,Furniture,B_686360,34200
1183874,65855,2020-08-12 12:12:22+00:00,Furniture,B_406210,190400
1180789,77233,2020-08-12 12:20:49+00:00,Furniture,B_684510,427000
1185798,31212,2020-08-12 12:23:55+00:00,Furniture,B_468380,43900
1180895,30759,2020-08-12 12:24:09+00:00,Furniture,B_684210,285200
1185840,23088,2020-08-12 12:25:28+00:00,Furniture,B_733510,593100
1182646,34872,2020-08-12 12:27:58+00:00,Furniture,B_684210,285200
1184377,42105,2020-08-12 12:31:03+00:00,Furniture,B_409210,841300
1186040,53207,2020-08-12 12:33:13+00:00,Furniture,B_617210,978900
1184440,58373,2020-08-12 12:33:19+00:00,Furniture,B_617360,585900
1181160,74493,2020-08-12 12:34:24+00:00,Furniture,B_685510,494200
1181173,16229,2020-08-12 12:34:56+00:00,Furniture,B_451510,132100
1184506,42812,2020-08-12 12:35:51+00:00,Furniture,B_743210,203000
1184573,73658,2020-08-12 12:38:52+00:00,Furniture,B_708380,838100
1181376,39265,2020-08-12 12:41:57+00:00,Furniture,B_101210,235900
1183276,55220,2020-08-12 12:50:40+00:00,Furniture,B_878210,887500
1183308,56569,2020-08-12 12:51:25+00:00,Furniture,B_383210,146400
1186605,48848,2020-08-12 12:52:50+00:00,Furniture,B_620210,24700
1185215,51131,2020-08-12 13:03:23+00:00,Furniture,B_729390,651900
1183632,32045,2020-08-12 13:03:38+00:00,Furniture,B_594210,22500
1183706,22967,2020-08-12 13:05:52+00:00,Furniture,B_428210,864500
