id,customer_id,visited_at
972527,53423,2020-08-16 20:25:25+00:00
972529,29896,2020-08-16 20:25:34+00:00
972551,22556,2020-08-16 20:27:28+00:00
972574,62073,2020-08-16 20:28:56+00:00
972588,64939,2020-08-16 20:30:02+00:00
972695,30427,2020-08-16 20:36:27+00:00
972722,58687,2020-08-16 20:37:53+00:00
972788,55613,2020-08-16 20:43:45+00:00
972884,41641,2020-08-16 20:51:41+00:00
972957,42048,2020-08-16 20:55:56+00:00
973072,26835,2020-08-16 21:02:06+00:00
973134,65305,2020-08-16 21:05:27+00:00
973259,66624,2020-08-16 21:13:11+00:00
973347,15902,2020-08-16 21:19:22+00:00
973353,22073,2020-08-16 21:19:54+00:00
973597,21926,2020-08-16 21:34:51+00:00
973620,22805,2020-08-16 21:36:13+00:00
973625,61570,2020-08-16 21:36:25+00:00
973690,51320,2020-08-16 21:40:45+00:00
973715,31840,2020-08-16 21:41:41+00:00
973771,66625,2020-08-16 21:44:09+00:00
973961,62469,2020-08-16 21:53:48+00:00
974004,48851,2020-08-16 21:56:23+00:00
974027,71081,2020-08-16 21:57:27+00:00
974101,37334,2020-08-16 22:01:54+00:00
974114,56892,2020-08-16 22:02:28+00:00
974300,59234,2020-08-16 22:14:16+00:00
974349,32110,2020-08-16 22:16:29+00:00
974438,39901,2020-08-16 22:21:14+00:00
974439,46608,2020-08-16 22:21:17+00:00
974474,37918,2020-08-16 22:23:33+00:00
974477,45131,2020-08-16 22:23:50+00:00
974504,36576,2020-08-16 22:25:42+00:00
974668,14036,2020-08-16 22:38:38+00:00
974700,47804,2020-08-16 22:41:18+00:00
974805,31700,2020-08-16 22:47:49+00:00
974845,64658,2020-08-16 22:50:21+00:00
974885,12421,2020-08-16 22:53:24+00:00
974911,17561,2020-08-16 22:55:28+00:00
974967,59742,2020-08-16 22:59:35+00:00
974984,29781,2020-08-16 23:00:31+00:00
975159,62451,2020-08-16 23:11:45+00:00
975161,55793,2020-08-16 23:11:46+00:00
975182,35815,2020-08-16 23:13:13+00:00
975199,24552,2020-08-16 23:14:29+00:00
975337,25603,2020-08-16 23:24:26+00:00
975433,46336,2020-08-16 23:31:36+00:00
975564,64300,2020-08-16 23:41:34+00:00
975585,52656,2020-08-16 23:43:35+00:00
975594,68862,2020-08-16 23:44:28+00:00
975979,54286,2020-08-17 00:12:00+00:00
976013,47393,2020-08-17 00:14:35+00:00
976045,35858,2020-08-17 00:16:33+00:00
976171,59812,2020-08-17 00:28:50+00:00
976218,24398,2020-08-17 00:33:23+00:00
976294,61143,2020-08-17 00:40:21+00:00
976331,51831,2020-08-17 00:43:45+00:00
976360,46702,2020-08-17 00:45:59+00:00
976416,24882,2020-08-17 00:51:56+00:00
976551,16431,2020-08-17 01:07:39+00:00
976576,28165,2020-08-17 01:10:28+00:00
976596,65944,2020-08-17 01:13:16+00:00
976627,63240,2020-08-17 01:17:17+00:00
976682,51509,2020-08-17 01:24:27+00:00
976762,38620,2020-08-17 01:33:29+00:00
976820,19397,2020-08-17 01:42:07+00:00
976909,47487,2020-08-17 01:56:17+00:00
976915,46309,2020-08-17 01:57:01+00:00
976922,47487,2020-08-17 01:57:22+00:00
976974,65859,2020-08-17 02:06:05+00:00
977026,24552,2020-08-17 02:17:04+00:00
977040,72689,2020-08-17 02:18:55+00:00
977070,46509,2020-08-17 02:25:52+00:00
977096,42298,2020-08-17 02:31:35+00:00
977122,62595,2020-08-17 02:36:26+00:00
977147,19880,2020-08-17 02:40:40+00:00
977182,56734,2020-08-17 02:51:56+00:00
977198,67091,2020-08-17 02:55:48+00:00
977211,38652,2020-08-17 02:57:50+00:00
977307,29147,2020-08-17 03:26:16+00:00
977348,44451,2020-08-17 03:33:58+00:00
977356,47694,2020-08-17 03:37:31+00:00
977370,44720,2020-08-17 03:40:09+00:00
977425,43481,2020-08-17 03:54:02+00:00
977509,20811,2020-08-17 04:20:10+00:00
977521,25782,2020-08-17 04:25:42+00:00
977533,29900,2020-08-17 04:28:59+00:00
977601,25752,2020-08-17 05:00:12+00:00
977642,73328,2020-08-17 05:16:34+00:00
977692,34230,2020-08-17 05:30:15+00:00
977707,37485,2020-08-17 05:35:01+00:00
977733,60515,2020-08-17 05:40:46+00:00
977740,38523,2020-08-17 05:44:44+00:00
977741,22479,2020-08-17 05:44:59+00:00
977777,34010,2020-08-17 05:51:26+00:00
977832,46252,2020-08-17 06:01:26+00:00
977846,38922,2020-08-17 06:02:42+00:00
977974,57510,2020-08-17 06:19:48+00:00
977996,68076,2020-08-17 06:22:30+00:00
978030,24052,2020-08-17 06:25:49+00:00
978034,65371,2020-08-17 06:25:58+00:00
978092,78534,2020-08-17 06:31:29+00:00
978100,32445,2020-08-17 06:32:50+00:00
978126,78534,2020-08-17 06:35:26+00:00
978239,27976,2020-08-17 06:48:12+00:00
978265,60159,2020-08-17 06:51:19+00:00
978512,77233,2020-08-17 07:13:43+00:00
978526,51782,2020-08-17 07:14:51+00:00
978583,41675,2020-08-17 07:18:22+00:00
978739,35910,2020-08-17 07:31:55+00:00
978744,59530,2020-08-17 07:32:17+00:00
978765,31212,2020-08-17 07:33:42+00:00
978781,53283,2020-08-17 07:35:07+00:00
978786,11985,2020-08-17 07:35:46+00:00
978871,32792,2020-08-17 07:43:39+00:00
978893,49246,2020-08-17 07:46:00+00:00
978970,5505,2020-08-17 07:52:31+00:00
978997,11989,2020-08-17 07:54:09+00:00
979005,51732,2020-08-17 07:54:57+00:00
979034,34003,2020-08-17 07:57:55+00:00
979039,13566,2020-08-17 07:58:10+00:00
979051,71326,2020-08-17 07:59:47+00:00
979121,51174,2020-08-17 08:05:31+00:00
979125,84229,2020-08-17 08:05:42+00:00
979130,51184,2020-08-17 08:05:55+00:00
979183,12426,2020-08-17 08:10:43+00:00
979213,75599,2020-08-17 08:12:25+00:00
979312,46558,2020-08-17 08:18:15+00:00
979332,33895,2020-08-17 08:20:19+00:00
979427,55955,2020-08-17 08:26:06+00:00
979444,46558,2020-08-17 08:27:06+00:00
979478,41786,2020-08-17 08:28:54+00:00
979487,38086,2020-08-17 08:29:40+00:00
979503,37174,2020-08-17 08:30:04+00:00
979521,32093,2020-08-17 08:31:05+00:00
979577,46558,2020-08-17 08:34:09+00:00
979578,81664,2020-08-17 08:34:09+00:00
979735,23019,2020-08-17 08:44:57+00:00
979756,47574,2020-08-17 08:46:36+00:00
979771,25814,2020-08-17 08:47:13+00:00
979816,69663,2020-08-17 08:49:33+00:00
979838,56398,2020-08-17 08:50:58+00:00
979861,70255,2020-08-17 08:52:30+00:00
979888,77213,2020-08-17 08:54:34+00:00
979971,37971,2020-08-17 09:00:30+00:00
979995,42388,2020-08-17 09:02:25+00:00
979999,53138,2020-08-17 09:02:48+00:00
980075,77233,2020-08-17 09:06:41+00:00
980122,39705,2020-08-17 09:10:10+00:00
980123,63394,2020-08-17 09:10:11+00:00
980148,80583,2020-08-17 09:12:06+00:00
980189,83373,2020-08-17 09:15:12+00:00
980231,54317,2020-08-17 09:17:58+00:00
980317,19470,2020-08-17 09:25:39+00:00
980403,37517,2020-08-17 09:31:05+00:00
980541,11593,2020-08-17 09:39:21+00:00
980598,56158,2020-08-17 09:44:20+00:00
980745,33637,2020-08-17 09:53:40+00:00
980771,15388,2020-08-17 09:55:16+00:00
980795,29560,2020-08-17 09:56:48+00:00
980840,26959,2020-08-17 09:59:40+00:00
980841,59484,2020-08-17 09:59:42+00:00
980845,26959,2020-08-17 09:59:53+00:00
980912,67022,2020-08-17 10:03:52+00:00
980983,74697,2020-08-17 10:10:02+00:00
980985,23530,2020-08-17 10:10:08+00:00
981000,10991,2020-08-17 10:11:13+00:00
981024,63231,2020-08-17 10:13:42+00:00
981037,32721,2020-08-17 10:14:35+00:00
981049,38618,2020-08-17 10:15:29+00:00
981078,73211,2020-08-17 10:17:03+00:00
981093,42124,2020-08-17 10:18:17+00:00
981113,62112,2020-08-17 10:19:55+00:00
981265,81280,2020-08-17 10:28:50+00:00
981317,49742,2020-08-17 10:33:24+00:00
981372,77395,2020-08-17 10:38:02+00:00
981395,44240,2020-08-17 10:39:01+00:00
981406,17329,2020-08-17 10:39:46+00:00
981477,41250,2020-08-17 10:44:40+00:00
981513,32809,2020-08-17 10:46:12+00:00
981599,35312,2020-08-17 10:51:18+00:00
981718,51629,2020-08-17 10:57:27+00:00
981749,30641,2020-08-17 10:59:53+00:00
981841,25813,2020-08-17 11:05:51+00:00
981854,25813,2020-08-17 11:06:29+00:00
981933,31387,2020-08-17 11:12:01+00:00
982046,74876,2020-08-17 11:19:17+00:00
982091,67529,2020-08-17 11:22:47+00:00
982147,20260,2020-08-17 11:25:59+00:00
982194,28399,2020-08-17 11:28:53+00:00
982212,43350,2020-08-17 11:29:49+00:00
982270,33116,2020-08-17 11:33:07+00:00
982554,75886,2020-08-17 11:50:31+00:00
982567,40544,2020-08-17 11:51:33+00:00
982612,53557,2020-08-17 11:53:45+00:00
982642,35296,2020-08-17 11:55:26+00:00
982727,26835,2020-08-17 11:59:26+00:00
982749,68979,2020-08-17 12:00:14+00:00
982822,59653,2020-08-17 12:03:39+00:00
982877,51676,2020-08-17 12:05:57+00:00
982927,69385,2020-08-17 12:09:10+00:00
982969,35118,2020-08-17 12:12:29+00:00
983006,59693,2020-08-17 12:14:40+00:00
983076,47217,2020-08-17 12:18:48+00:00
983101,42209,2020-08-17 12:20:27+00:00
983138,28876,2020-08-17 12:23:08+00:00
983146,73024,2020-08-17 12:23:40+00:00
983177,61764,2020-08-17 12:25:27+00:00
983194,37762,2020-08-17 12:26:45+00:00
983247,26010,2020-08-17 12:30:24+00:00
983249,35404,2020-08-17 12:30:39+00:00
983396,51206,2020-08-17 12:37:29+00:00
983423,53560,2020-08-17 12:39:04+00:00
983424,66647,2020-08-17 12:39:04+00:00
983487,81722,2020-08-17 12:42:03+00:00
983495,84596,2020-08-17 12:42:25+00:00
983522,52556,2020-08-17 12:43:55+00:00
983642,41480,2020-08-17 12:51:23+00:00
983793,62120,2020-08-17 12:59:27+00:00
983857,11629,2020-08-17 13:03:16+00:00
983859,31550,2020-08-17 13:03:17+00:00
983893,53509,2020-08-17 13:05:24+00:00
983906,23384,2020-08-17 13:06:16+00:00
983979,49977,2020-08-17 13:11:28+00:00
984049,37344,2020-08-17 13:15:34+00:00
984100,49670,2020-08-17 13:18:39+00:00
984155,69385,2020-08-17 13:21:47+00:00
984198,9396,2020-08-17 13:23:55+00:00
984273,63394,2020-08-17 13:29:26+00:00
984374,17620,2020-08-17 13:34:58+00:00
984380,49829,2020-08-17 13:35:15+00:00
984439,17399,2020-08-17 13:38:59+00:00
984515,40766,2020-08-17 13:43:22+00:00
984531,39443,2020-08-17 13:44:33+00:00
984542,40551,2020-08-17 13:45:12+00:00
984545,57428,2020-08-17 13:45:31+00:00
984568,28831,2020-08-17 13:47:56+00:00
984721,41723,2020-08-17 13:56:33+00:00
984808,75152,2020-08-17 14:02:37+00:00
984834,40845,2020-08-17 14:03:26+00:00
984837,59693,2020-08-17 14:03:39+00:00
984900,68862,2020-08-17 14:06:38+00:00
985065,47653,2020-08-17 14:16:59+00:00
985184,70230,2020-08-17 14:23:37+00:00
985420,12806,2020-08-17 14:37:04+00:00
985526,74658,2020-08-17 14:41:57+00:00
985540,37485,2020-08-17 14:42:28+00:00
985542,53679,2020-08-17 14:42:30+00:00
985572,58418,2020-08-17 14:45:06+00:00
985589,62317,2020-08-17 14:46:04+00:00
985592,7828,2020-08-17 14:46:25+00:00
985602,71994,2020-08-17 14:47:07+00:00
985603,42289,2020-08-17 14:47:23+00:00
985668,51184,2020-08-17 14:51:34+00:00
985718,54859,2020-08-17 14:54:09+00:00
985801,13508,2020-08-17 14:59:30+00:00
985829,40128,2020-08-17 15:00:52+00:00
985834,32167,2020-08-17 15:01:01+00:00
985835,56811,2020-08-17 15:01:01+00:00
985934,63277,2020-08-17 15:06:57+00:00
985983,62022,2020-08-17 15:09:14+00:00
986006,58046,2020-08-17 15:10:30+00:00
986070,71326,2020-08-17 15:13:03+00:00
986077,54539,2020-08-17 15:13:15+00:00
986268,33328,2020-08-17 15:22:58+00:00
986291,26227,2020-08-17 15:24:02+00:00
986317,55195,2020-08-17 15:25:22+00:00
986335,40819,2020-08-17 15:26:11+00:00
986337,43554,2020-08-17 15:26:20+00:00
986357,55852,2020-08-17 15:27:27+00:00
986358,58046,2020-08-17 15:27:28+00:00
986372,46103,2020-08-17 15:28:28+00:00
986400,25152,2020-08-17 15:30:09+00:00
986416,44240,2020-08-17 15:30:58+00:00
986436,30446,2020-08-17 15:32:05+00:00
986480,68256,2020-08-17 15:34:09+00:00
986512,57369,2020-08-17 15:35:51+00:00
986550,70072,2020-08-17 15:37:21+00:00
986583,71031,2020-08-17 15:38:36+00:00
986658,46902,2020-08-17 15:42:51+00:00
986742,18516,2020-08-17 15:48:16+00:00
986768,44063,2020-08-17 15:49:40+00:00
986785,20735,2020-08-17 15:50:59+00:00
986791,41948,2020-08-17 15:51:19+00:00
986864,73438,2020-08-17 15:54:55+00:00
986897,22532,2020-08-17 15:56:04+00:00
987018,56816,2020-08-17 16:02:43+00:00
987038,47856,2020-08-17 16:03:48+00:00
987132,32537,2020-08-17 16:08:57+00:00
987162,55066,2020-08-17 16:10:50+00:00
987192,68066,2020-08-17 16:12:29+00:00
987228,40568,2020-08-17 16:14:13+00:00
987245,34201,2020-08-17 16:14:59+00:00
987254,39692,2020-08-17 16:15:21+00:00
987357,41090,2020-08-17 16:20:57+00:00
987394,43649,2020-08-17 16:23:10+00:00
987398,29748,2020-08-17 16:23:22+00:00
987421,39595,2020-08-17 16:24:17+00:00
987453,71864,2020-08-17 16:25:58+00:00
987507,16390,2020-08-17 16:29:31+00:00
987661,67021,2020-08-17 16:39:00+00:00
987717,17466,2020-08-17 16:41:41+00:00
987753,40839,2020-08-17 16:44:14+00:00
987785,38931,2020-08-17 16:45:47+00:00
987961,62764,2020-08-17 16:52:59+00:00
988012,57106,2020-08-17 16:55:52+00:00
988019,43002,2020-08-17 16:56:26+00:00
988025,66131,2020-08-17 16:56:53+00:00
988115,51163,2020-08-17 17:01:39+00:00
988161,55924,2020-08-17 17:04:21+00:00
988406,59736,2020-08-17 17:15:37+00:00
988420,60565,2020-08-17 17:16:13+00:00
988585,52407,2020-08-17 17:24:19+00:00
988602,48265,2020-08-17 17:24:57+00:00
988658,19191,2020-08-17 17:28:15+00:00
988690,27139,2020-08-17 17:30:06+00:00
988711,27807,2020-08-17 17:31:11+00:00
988755,24915,2020-08-17 17:34:16+00:00
988761,47259,2020-08-17 17:34:47+00:00
988825,56179,2020-08-17 17:37:47+00:00
988840,50013,2020-08-17 17:38:31+00:00
988863,48953,2020-08-17 17:39:51+00:00
988898,50013,2020-08-17 17:41:39+00:00
988942,43956,2020-08-17 17:44:08+00:00
988973,34455,2020-08-17 17:45:31+00:00
989016,37291,2020-08-17 17:47:57+00:00
989057,22455,2020-08-17 17:49:41+00:00
989145,43414,2020-08-17 17:54:23+00:00
989229,25268,2020-08-17 17:59:08+00:00
989252,38473,2020-08-17 18:00:32+00:00
989279,62175,2020-08-17 18:02:18+00:00
989289,51474,2020-08-17 18:02:49+00:00
989378,48273,2020-08-17 18:06:43+00:00
989416,14981,2020-08-17 18:09:22+00:00
989513,41227,2020-08-17 18:14:35+00:00
989520,32103,2020-08-17 18:14:47+00:00
989538,28760,2020-08-17 18:15:33+00:00
989574,45378,2020-08-17 18:17:50+00:00
989647,60926,2020-08-17 18:22:04+00:00
989651,54080,2020-08-17 18:22:10+00:00
989666,26344,2020-08-17 18:23:09+00:00
989875,19631,2020-08-17 18:34:51+00:00
989901,68123,2020-08-17 18:36:21+00:00
989910,35910,2020-08-17 18:36:49+00:00
990173,44367,2020-08-17 18:49:43+00:00
990460,11105,2020-08-17 19:03:07+00:00
990512,33332,2020-08-17 19:05:14+00:00
990555,71607,2020-08-17 19:06:31+00:00
990621,58543,2020-08-17 19:09:23+00:00
990635,35901,2020-08-17 19:10:14+00:00
990794,3976,2020-08-17 19:18:38+00:00
990813,57106,2020-08-17 19:19:46+00:00
990962,64237,2020-08-17 19:28:03+00:00
990979,40845,2020-08-17 19:28:48+00:00
991029,72453,2020-08-17 19:31:18+00:00
991105,1601,2020-08-17 19:34:44+00:00
991200,56216,2020-08-17 19:38:18+00:00
991218,35964,2020-08-17 19:39:10+00:00
991351,26702,2020-08-17 19:45:37+00:00
991405,24589,2020-08-17 19:48:37+00:00
991406,27166,2020-08-17 19:48:39+00:00
991430,56641,2020-08-17 19:49:54+00:00
991532,55955,2020-08-17 19:55:03+00:00
991577,77213,2020-08-17 19:57:54+00:00
991770,34258,2020-08-17 20:06:18+00:00
991777,57749,2020-08-17 20:06:29+00:00
991805,37540,2020-08-17 20:07:56+00:00
991838,18667,2020-08-17 20:09:52+00:00
991887,69794,2020-08-17 20:12:32+00:00
991905,75469,2020-08-17 20:13:04+00:00
991918,47046,2020-08-17 20:13:42+00:00
991966,49314,2020-08-17 20:16:17+00:00
991984,66582,2020-08-17 20:17:22+00:00
992089,37530,2020-08-17 20:24:18+00:00
992113,55635,2020-08-17 20:25:31+00:00
992192,61130,2020-08-17 20:28:53+00:00
992222,54899,2020-08-17 20:30:41+00:00
992333,43332,2020-08-17 20:37:34+00:00
992334,60929,2020-08-17 20:37:37+00:00
992497,53018,2020-08-17 20:46:37+00:00
992670,55220,2020-08-17 20:55:22+00:00
992673,48462,2020-08-17 20:55:36+00:00
992726,10178,2020-08-17 20:58:33+00:00
992820,65952,2020-08-17 21:02:40+00:00
992864,64796,2020-08-17 21:04:31+00:00
992888,69965,2020-08-17 21:06:02+00:00
992995,36325,2020-08-17 21:10:41+00:00
993012,18035,2020-08-17 21:11:30+00:00
993023,48764,2020-08-17 21:11:50+00:00
993089,55392,2020-08-17 21:15:24+00:00
993112,64658,2020-08-17 21:16:37+00:00
993140,7350,2020-08-17 21:17:53+00:00
993159,52012,2020-08-17 21:18:42+00:00
993214,41080,2020-08-17 21:22:11+00:00
993233,32749,2020-08-17 21:23:02+00:00
993268,60313,2020-08-17 21:24:58+00:00
993291,37197,2020-08-17 21:26:06+00:00
993325,51941,2020-08-17 21:28:16+00:00
993462,57640,2020-08-17 21:35:01+00:00
993483,48806,2020-08-17 21:35:49+00:00
993533,28781,2020-08-17 21:38:11+00:00
993534,81722,2020-08-17 21:38:13+00:00
993547,35302,2020-08-17 21:38:51+00:00
993554,47329,2020-08-17 21:39:09+00:00
993579,27918,2020-08-17 21:40:12+00:00
993582,45537,2020-08-17 21:40:17+00:00
993619,74923,2020-08-17 21:41:29+00:00
993620,58687,2020-08-17 21:41:31+00:00
993638,76958,2020-08-17 21:42:16+00:00
993702,38106,2020-08-17 21:45:44+00:00
993724,45990,2020-08-17 21:46:54+00:00
993765,13476,2020-08-17 21:49:19+00:00
993833,16534,2020-08-17 21:52:30+00:00
993903,54398,2020-08-17 21:55:33+00:00
993996,64043,2020-08-17 22:00:24+00:00
994012,10371,2020-08-17 22:01:29+00:00
994016,30128,2020-08-17 22:01:34+00:00
994161,58630,2020-08-17 22:08:46+00:00
994211,28781,2020-08-17 22:10:54+00:00
994216,15141,2020-08-17 22:11:05+00:00
994292,56873,2020-08-17 22:15:10+00:00
994318,51040,2020-08-17 22:16:45+00:00
994330,57669,2020-08-17 22:17:29+00:00
994372,37476,2020-08-17 22:19:52+00:00
994378,51293,2020-08-17 22:20:27+00:00
994389,47401,2020-08-17 22:21:05+00:00
994407,72418,2020-08-17 22:21:51+00:00
994461,61011,2020-08-17 22:24:04+00:00
994601,61269,2020-08-17 22:31:52+00:00
994637,22073,2020-08-17 22:34:02+00:00
994746,23202,2020-08-17 22:39:11+00:00
994795,56056,2020-08-17 22:41:38+00:00
994809,45965,2020-08-17 22:42:12+00:00
994827,20133,2020-08-17 22:42:47+00:00
994855,52245,2020-08-17 22:44:29+00:00
994884,64658,2020-08-17 22:45:18+00:00
994940,28187,2020-08-17 22:47:37+00:00
994974,12815,2020-08-17 22:49:15+00:00
994981,63240,2020-08-17 22:49:40+00:00
995047,17533,2020-08-17 22:53:18+00:00
995062,40850,2020-08-17 22:54:09+00:00
995168,53535,2020-08-17 22:59:53+00:00
995210,49208,2020-08-17 23:01:36+00:00
995294,48588,2020-08-17 23:05:27+00:00
995301,62573,2020-08-17 23:06:04+00:00
995400,37139,2020-08-17 23:12:08+00:00
995430,58059,2020-08-17 23:13:49+00:00
995446,32792,2020-08-17 23:14:33+00:00
995514,64292,2020-08-17 23:18:42+00:00
995626,57532,2020-08-17 23:25:04+00:00
995681,31532,2020-08-17 23:27:28+00:00
995720,62030,2020-08-17 23:29:08+00:00
995782,20481,2020-08-17 23:32:14+00:00
995866,17433,2020-08-17 23:35:55+00:00
995939,49829,2020-08-17 23:40:17+00:00
995941,39214,2020-08-17 23:40:19+00:00
996042,55921,2020-08-17 23:44:43+00:00
996084,48343,2020-08-17 23:47:34+00:00
996179,69808,2020-08-17 23:52:56+00:00
996216,29343,2020-08-17 23:55:00+00:00
996269,17912,2020-08-17 23:58:53+00:00
996273,35665,2020-08-17 23:58:57+00:00
996306,17251,2020-08-18 00:00:30+00:00
996338,70981,2020-08-18 00:02:41+00:00
996354,17476,2020-08-18 00:03:24+00:00
996416,40169,2020-08-18 00:06:38+00:00
996438,43828,2020-08-18 00:07:59+00:00
996452,59743,2020-08-18 00:08:46+00:00
996483,69331,2020-08-18 00:10:31+00:00
996501,22967,2020-08-18 00:11:21+00:00
996556,66905,2020-08-18 00:14:33+00:00
996594,71298,2020-08-18 00:17:37+00:00
996620,42612,2020-08-18 00:19:17+00:00
996636,70775,2020-08-18 00:20:16+00:00
996676,25919,2020-08-18 00:24:32+00:00
996763,20567,2020-08-18 00:33:14+00:00
996768,40460,2020-08-18 00:33:26+00:00
996807,42890,2020-08-18 00:36:44+00:00
996851,49829,2020-08-18 00:40:48+00:00
996896,19148,2020-08-18 00:44:02+00:00
996921,34479,2020-08-18 00:45:59+00:00
996938,47220,2020-08-18 00:47:29+00:00
996955,69210,2020-08-18 00:49:20+00:00
997072,40364,2020-08-18 01:00:05+00:00
997137,40180,2020-08-18 01:07:24+00:00
997169,59715,2020-08-18 01:10:52+00:00
997204,38651,2020-08-18 01:15:25+00:00
997301,61498,2020-08-18 01:26:30+00:00
997374,63443,2020-08-18 01:34:34+00:00
997388,70273,2020-08-18 01:36:05+00:00
997455,16199,2020-08-18 01:46:32+00:00
997461,27472,2020-08-18 01:46:56+00:00
997482,55010,2020-08-18 01:49:17+00:00
997525,28884,2020-08-18 01:56:58+00:00
997556,30256,2020-08-18 02:01:43+00:00
997636,59643,2020-08-18 02:12:59+00:00
997674,33561,2020-08-18 02:20:06+00:00
997680,15919,2020-08-18 02:22:37+00:00
997730,62477,2020-08-18 02:28:40+00:00
997817,51707,2020-08-18 02:43:39+00:00
997831,37485,2020-08-18 02:46:03+00:00
997872,51516,2020-08-18 02:51:36+00:00
997881,51516,2020-08-18 02:52:21+00:00
997915,61999,2020-08-18 02:57:09+00:00
997931,44807,2020-08-18 03:00:50+00:00
997969,23744,2020-08-18 03:09:55+00:00
998069,29002,2020-08-18 03:36:21+00:00
998125,37540,2020-08-18 03:56:24+00:00
998126,39814,2020-08-18 03:56:36+00:00
998145,63696,2020-08-18 04:03:50+00:00
998173,45537,2020-08-18 04:10:24+00:00
998207,71520,2020-08-18 04:21:33+00:00
998211,50302,2020-08-18 04:21:42+00:00
998217,30759,2020-08-18 04:23:04+00:00
998320,2814,2020-08-18 04:50:41+00:00
998383,46918,2020-08-18 05:04:51+00:00
998414,47180,2020-08-18 05:12:10+00:00
998453,44712,2020-08-18 05:19:04+00:00
998479,37485,2020-08-18 05:24:39+00:00
998506,78479,2020-08-18 05:30:40+00:00
998532,47169,2020-08-18 05:38:04+00:00
998582,59720,2020-08-18 05:46:40+00:00
998583,60971,2020-08-18 05:46:42+00:00
998643,68076,2020-08-18 05:56:07+00:00
998651,40145,2020-08-18 05:57:07+00:00
998714,18325,2020-08-18 06:05:11+00:00
998823,56474,2020-08-18 06:16:18+00:00
998913,57510,2020-08-18 06:24:14+00:00
998950,56471,2020-08-18 06:27:09+00:00
998953,43118,2020-08-18 06:27:17+00:00
999025,55214,2020-08-18 06:32:41+00:00
999140,39618,2020-08-18 06:42:37+00:00
999145,34199,2020-08-18 06:42:58+00:00
999206,10022,2020-08-18 06:47:12+00:00
999228,60971,2020-08-18 06:48:58+00:00
999245,60292,2020-08-18 06:50:49+00:00
999252,54032,2020-08-18 06:51:14+00:00
999303,56398,2020-08-18 06:54:24+00:00
999408,20693,2020-08-18 07:02:01+00:00
999438,36651,2020-08-18 07:03:46+00:00
999451,62977,2020-08-18 07:04:30+00:00
999465,46291,2020-08-18 07:06:09+00:00
999486,49957,2020-08-18 07:07:25+00:00
999515,39102,2020-08-18 07:09:24+00:00
999551,33395,2020-08-18 07:11:36+00:00
999646,11629,2020-08-18 07:18:53+00:00
999692,39467,2020-08-18 07:21:27+00:00
999710,82075,2020-08-18 07:22:32+00:00
999813,10394,2020-08-18 07:28:57+00:00
999817,26402,2020-08-18 07:29:17+00:00
999819,35404,2020-08-18 07:29:21+00:00
999968,68331,2020-08-18 07:35:55+00:00
1000216,24983,2020-08-18 07:51:11+00:00
1000346,42388,2020-08-18 07:58:37+00:00
1000387,29611,2020-08-18 08:01:15+00:00
1000400,32062,2020-08-18 08:01:49+00:00
1000436,33758,2020-08-18 08:03:41+00:00
1000455,48414,2020-08-18 08:04:25+00:00
1000482,48730,2020-08-18 08:06:06+00:00
1000526,62702,2020-08-18 08:08:44+00:00
1000531,2874,2020-08-18 08:09:03+00:00
1000533,28399,2020-08-18 08:09:08+00:00
1000568,17198,2020-08-18 08:11:51+00:00
1000803,54058,2020-08-18 08:27:27+00:00
1000805,71804,2020-08-18 08:27:35+00:00
1000822,32572,2020-08-18 08:28:17+00:00
1000856,35852,2020-08-18 08:30:23+00:00
1000893,60004,2020-08-18 08:32:28+00:00
1000894,62741,2020-08-18 08:32:29+00:00
1001071,10227,2020-08-18 08:44:07+00:00
1001099,35558,2020-08-18 08:45:32+00:00
1001100,63665,2020-08-18 08:45:37+00:00
1001107,61164,2020-08-18 08:46:00+00:00
1001112,82835,2020-08-18 08:46:16+00:00
1001132,59959,2020-08-18 08:47:24+00:00
1001214,65378,2020-08-18 08:52:15+00:00
1001345,61879,2020-08-18 09:01:09+00:00
1001387,32077,2020-08-18 09:03:08+00:00
1001402,80527,2020-08-18 09:03:31+00:00
1001418,71298,2020-08-18 09:04:30+00:00
1001465,42505,2020-08-18 09:06:53+00:00
1001529,34872,2020-08-18 09:10:10+00:00
1001539,25919,2020-08-18 09:10:42+00:00
1001669,28624,2020-08-18 09:16:53+00:00
1001751,48806,2020-08-18 09:20:27+00:00
1001762,46558,2020-08-18 09:20:45+00:00
1001766,69049,2020-08-18 09:20:53+00:00
1001778,68331,2020-08-18 09:21:18+00:00
1001820,48158,2020-08-18 09:22:57+00:00
1001875,55852,2020-08-18 09:25:40+00:00
1001922,41504,2020-08-18 09:28:14+00:00
1001924,25839,2020-08-18 09:28:27+00:00
1001928,33442,2020-08-18 09:28:50+00:00
1001967,62658,2020-08-18 09:31:25+00:00
1001980,60725,2020-08-18 09:32:21+00:00
1002024,60004,2020-08-18 09:34:29+00:00
1002089,36711,2020-08-18 09:37:43+00:00
1002094,30427,2020-08-18 09:37:55+00:00
1002106,78926,2020-08-18 09:38:25+00:00
1002217,75328,2020-08-18 09:44:50+00:00
1002227,6584,2020-08-18 09:45:34+00:00
1002230,75328,2020-08-18 09:45:55+00:00
1002319,51080,2020-08-18 09:51:05+00:00
1002337,65224,2020-08-18 09:52:38+00:00
1002359,75328,2020-08-18 09:54:09+00:00
